Entry ID	LNIC Code	Entity-Type	Subtype(s)	Vocabulary	Code	Vocabulary Preferred Name	Mapping_type	Mapping confidence	Version
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICD10CM	C82.8A	Other types of follicular lymphoma, in remission	narrower	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICD10CM	C82.9A	Follicular lymphoma, unspecified, in remission	narrower	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICD10	C82.0	Non-Hodgkin lymphoma small cleaved cell, follicular	exact	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICD10	C82.1	Non-Hodgkin lymphoma mixed small cleaved and large cell, follicular	exact	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICD10	C82.2	Non-Hodgkin lymphoma large cell, follicular	exact	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	UMLS	C0024301	Lymphoma, Follicular	exact	High	2026AA
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	EFO	MONDO_0018906	follicular lymphoma	exact	High	3.91.0
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICD10	C82.9	Follicular non-Hodgkin lymphoma, unspecified	exact	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96900/3	Follicular lymphoma, NOS	exact	High	International Classification of Diseases for Oncology, Fourth Edition
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96903/3	Follicular lymphoma, classic	narrower	Low	International Classification of Diseases for Oncology, Fourth Edition
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96902/3	Follicular lymphoma with unusual cytological features	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96904/3	Follicular lymphoma with a predominantly diffuse growth pattern	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96950/3	Follicular lymphoma, grade 1	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96910/3	Follicular lymphoma, grade 2	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96980/3	Follicular lymphoma, grade 3	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96982/3	Follicular lymphoma, grade 3A	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
013	LNIC-100-013	FL	Classic FL(cFL), FL with unusual cytological features (uFL), FL with a predominantly diffuse growth pattern (dFL), follicular large B-cell lymphoma (FLBCL)	ICDO4	96983/3	Follicular large B-cell lymphoma	narrower	Moderate	International Classification of Diseases for Oncology, Fourth Edition
014	LNIC-100-014	PTFL		ICDO3	9690/3	Follicular lymphoma, NOS 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
014	LNIC-100-014	PTFL		ICD9	202.0	Nodular lymphoma	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
014	LNIC-100-014	PTFL		ICD10CM	C82.8_	Other types of follicular lymphoma	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
014	LNIC-100-014	PTFL		ICD10CM	C82.9_	Follicular lymphoma, unspecified	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
014	LNIC-100-014	PTFL		ICD10CM	C82.8A	Other types of follicular lymphoma, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
014	LNIC-100-014	PTFL		ICD10CM	C82.9A	Follicular lymphoma, unspecified, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
014	LNIC-100-014	PTFL		UMLS	C2698750	Pediatric follicular lymphoma	exact	High	2026AA
014	LNIC-100-014	PTFL		ICD10	C82.9	Follicular non-Hodgkin lymphoma, unspecified	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
014	LNIC-100-014	PTFL		ICDO4	96901/3	Follicular lymphoma, paediatric-type	exact	High	International Classification of Diseases for Oncology, Fourth Edition
015	LNIC-100-015	DTFL		ICDO3	9690/3	Follicular lymphoma, NOS 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
015	LNIC-100-015	DTFL		ICD9	202.0	Nodular lymphoma	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
015	LNIC-100-015	DTFL		ICD10CM	C82.8_	Other types of follicular lymphoma	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
015	LNIC-100-015	DTFL		ICD10CM	C82.9_	Follicular lymphoma, unspecified	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
015	LNIC-100-015	DTFL		ICD10CM	C82.8A	Other types of follicular lymphoma, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
015	LNIC-100-015	DTFL		ICD10CM	C82.9A	Follicular lymphoma, unspecified, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
015	LNIC-100-015	DTFL		UMLS	C4524187	Duodenal-type follicular lymphoma	exact	High	2026AA
015	LNIC-100-015	DTFL		ICD10	C82.9	Follicular non-Hodgkin lymphoma, unspecified	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
015	LNIC-100-015	DTFL		ICDO4	96951/3	Follicular lymphoma, duodenal-type	exact	High	International Classification of Diseases for Oncology, Fourth Edition
016	LNIC-100-016	PCFCL		ICDO3	9597/3	Primary cutaneous follicle centre lymphoma [2010+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
016	LNIC-100-016	PCFCL		ICD9	202.0	Nodular lymphoma	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
016	LNIC-100-016	PCFCL		ICD10CM	C82.6_	Cutaneous follicle center lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
016	LNIC-100-016	PCFCL		ICD10CM	C82.5A	Diffuse follicle center lymphoma, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
016	LNIC-100-016	PCFCL		ICD10CM	C82.6A	Cutaneous follicle center lymphoma, in remission	narrower	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
016	LNIC-100-016	PCFCL		ICD10CM	C82.5_	Diffuse follicle center lymphoma	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
016	LNIC-100-016	PCFCL		UMLS	C1333171	Primary Cutaneous Follicle Center Lymphoma	exact	High	2026AA
016	LNIC-100-016	PCFCL		EFO	EFO_1000211	Cutaneous Follicular Lymphoma	exact	High	3.91.0
016	LNIC-100-016	PCFCL		ICD10	C82.7	Other types of follicular non-Hodgkin lymphoma	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
016	LNIC-100-016	PCFCL		ICDO4	95970/3	Primary cutaneous follicle centre lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
017	LNIC-020-017	ISMCN		ICDO3	9673/1	In situ mantle cell neoplasia [2021+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
017	LNIC-020-017	ISMCN		ICD9	238.79	Other lymphatic and hematopoietic tissues	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
017	LNIC-020-017	ISMCN		ICD10CM	D47.Z9	Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
017	LNIC-020-017	ISMCN		UMLS	C4527429	In situ mantle cell neoplasia	exact	High	2026AA
017	LNIC-020-017	ISMCN		ICD10	D47.7	Other specified neoplasms of uncertain or unknown behavior of lymphoid, hematopoietic, and related tissue	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
017	LNIC-020-017	ISMCN		ICDO4	96730/1	In situ mantle cell neoplasm	exact	High	International Classification of Diseases for Oncology, Fourth Edition
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	ICDO3	9673/3	Mantle cell lymphoma (includes all variants: blastic, pleomorphic, small cell) 	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	ICD9	200.4	Mantle cell lymphoma	exact	High	International Classification of Diseases, Ninth Revision (ICD-9)
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	ICD10CM	C83.1_	Mantle cell lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	ICD10CM	C83.1A	Mantle cell lymphoma, in remission	narrower	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	UMLS	C4721414	Mantle cell lymphoma	exact	High	2026AA
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	EFO	MONDO_0018876	mantle cell lymphoma	exact	High	3.91.0
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	ICD10	C83.1	Non-Hodgkin lymphoma small cleaved cell (diffuse)	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	ICDO4	96730/3	Mantle cell lymphoma, NOS	exact	High	International Classification of Diseases for Oncology, Fourth Edition
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	ICDO4	96731/3	Mantle cell lymphoma, Cyclin D1-positive	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
018	LNIC-100-018	MCL	Morphological (Blastoid, pleomorphic, small cell and marginal zone-like); Molecular (Cyclin D1-positive, Cyclin D1 negative)	ICDO4	96732/3	Mantle cell lymphoma, Cyclin D1-negative	narrower	High	International Classification of Diseases for Oncology, Fourth Edition
019	LNIC-100-019	nnMCL		ICDO3	9673/3	Mantle cell lymphoma (includes all variants: blastic, pleomorphic, small cell) 	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
019	LNIC-100-019	nnMCL		ICD9	200.4	Mantle cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
019	LNIC-100-019	nnMCL		ICD10CM	C83.1_	Mantle cell lymphoma	broader	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
019	LNIC-100-019	nnMCL		ICD10CM	C83.1A	Mantle cell lymphoma, in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
019	LNIC-100-019	nnMCL		UMLS	C4528751	Leukemic Nonnodal Mantle Cell Lymphoma	exact	High	2026AA
019	LNIC-100-019	nnMCL		EFO	MONDO_0018876	mantle cell lymphoma	broader	High	3.91.0
019	LNIC-100-019	nnMCL		ICD10	C83.1	Non-Hodgkin lymphoma small cleaved cell (diffuse)	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
019	LNIC-100-019	nnMCL		ICDO4	96733/3	Leukaemic non-nodal mantle cell lymphoma	exact	High	International Classification of Diseases for Oncology, Fourth Edition
020	LNIC-130-020	HGT of entity (CLL, MZL, LPL, FL)		UMLS	C6050250	Transformed B-Cell Non-Hodgkin Lymphoma	exact	High	2026AA
021	LNIC-100-021	DLBCL-NOS	Morphological (centroblastic, immunoblastic, anaplastic, other rare); Molecular (GCB-like, ABC-like); and Genetic (DLBCL with MYC and BCL6 rearrangements)	ICDO3	9680/3	Diffuse large B-cell lymphoma, NOS 	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
021	LNIC-100-021	DLBCL-NOS	Morphological (centroblastic, immunoblastic, anaplastic, other rare); Molecular (GCB-like, ABC-like); and Genetic (DLBCL with MYC and BCL6 rearrangements)	ICDO3	9684/3	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS D5425 [PRE-2010 ONLY. FOR 2010+ USE CODE 9680/3]	narrower	Moderate	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
021	LNIC-100-021	DLBCL-NOS	Morphological (centroblastic, immunoblastic, anaplastic, other rare); Molecular (GCB-like, ABC-like); and Genetic (DLBCL with MYC and BCL6 rearrangements)	ICD9	200.7	Large cell lymphoma	broader	High	International Classification of Diseases, Ninth Revision (ICD-9)
021	LNIC-100-021	DLBCL-NOS	Morphological (centroblastic, immunoblastic, anaplastic, other rare); Molecular (GCB-like, ABC-like); and Genetic (DLBCL with MYC and BCL6 rearrangements)	ICD10CM	C83.3_	Diffuse large B-cell lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
021	LNIC-100-021	DLBCL-NOS	Morphological (centroblastic, immunoblastic, anaplastic, other rare); Molecular (GCB-like, ABC-like); and Genetic (DLBCL with MYC and BCL6 rearrangements)	ICD10CM	C83.9_	Non-follicular (diffuse) lymphoma, unspecified	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
021	LNIC-100-021	DLBCL-NOS	Morphological (centroblastic, immunoblastic, anaplastic, other rare); Molecular (GCB-like, ABC-like); and Genetic (DLBCL with MYC and BCL6 rearrangements)	ICD10CM	C83.3	Diffuse large B-cell lymphoma	exact	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
021	LNIC-100-021	DLBCL-NOS	Morphological (centroblastic, immunoblastic, anaplastic, other rare); Molecular (GCB-like, ABC-like); and Genetic (DLBCL with MYC and BCL6 rearrangements)	ICD10CM	C83.3A	Diffuse large B-cell lymphoma, in remission	narrower	High	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
